Sponsor Name,Sponsor Number,Claim Date,Claim Status,SSO Lunch Rate,SSO Brk Rate,Free Eligible Students,Rdc Eligible Students,Paid Eligible Students,Total Eligible Students,Total Milk Enrollment,Lunch Operating Days,ADP Lunch,Lunch Sites,Breakfast Operating Days,ADP SNB,SNB Sites,ADP Regular Brk,Regular Brk Sites,Snack Operating Days,ADP Low Snack,Low Snack Sites,ADP High Snack,High Snack Sites,SSO Operating Days,SSO Operating Sites,ADP SSO Lunch,ADP SSO SNB,ADP SSO Brk,ADP SSO Snk,Milk Operating Days,ADP Milk,Milk Sites,Free Lunches,Rdc Lunches,Paid Lunches,Total Lunches (No SSO),Free SNB,Rdc SNB,Paid SNB,Total SNB (No SSO),Free Regular Brk,Rdc Regular Brk,Paid Regular Brk,Total Regular Brk (No SSO),Free Snack,Rdc Snack,Paid Snack,Total Snacks (No SSO),SSO Lunches,SSO SNB,SSO Reg Brk,SSO Snack,Free Special Milk,Paid Special Milk,Free Lunch Amt,Rdc Lunch Amt,Paid Lunch Amt,SSO Lunch Amt,Free (Brk+SNB) Amt,Rdc (Brk+SNB) Amt,Paid (Brk+SNB)  Amt,SSO (Brk+SNB) Amt,Free Snack Amt,Rdc Snack Amt,Paid Snack Amt,SSO Snack Amt,Special Milk Amt,FFVP Amt,SubTotal,Liquor Tax,Total Reimbursement,Jul SFSP Rate,Aug SFSP Rate,Sep SFSP Rate,Oct SFSP Rate,Nov SFSP Rate,Dec SFSP Rate,Jan SFSP Rate,Feb SFSP Rate,Mar SFSP Rate,Apr SFSP Rate,May SFSP Rate,Jun SFSP Rate,
EARLY LIGHT ACADEMY,6F,10/1/2021,Paid,4.3175,2.4625,82,22,843,947,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,1,538,0,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8602,0,1579,0,0,0,0.00,0.00,0.00,37139.14,0.00,0.00,0.00,3888.29,0.00,0.00,0.00,0.00,0.00,0.00,41027.43,7311.70,48339.13,,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,
EARLY LIGHT ACADEMY,6F,11/1/2021,Paid,4.3175,2.4625,88,22,843,953,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,1,523,0,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8886,0,1620,0,0,0,0.00,0.00,0.00,38365.31,0.00,0.00,0.00,3989.25,0.00,0.00,0.00,0.00,0.00,0.00,42354.56,7553.10,49907.66,,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,
EARLY LIGHT ACADEMY,6F,12/1/2021,Paid,4.3175,2.4625,87,22,831,940,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,1,544,0,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6527,0,1187,0,0,0,0.00,0.00,0.00,28180.32,0.00,0.00,0.00,2922.99,0.00,0.00,0.00,0.00,0.00,0.00,31103.31,5547.95,36651.26,,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,
EARLY LIGHT ACADEMY,6F,1/1/2022,Paid,4.5625,2.6050,91,22,837,950,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,1,369,0,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7380,0,1375,0,0,0,0.00,0.00,0.00,33671.25,0.00,0.00,0.00,3581.88,0.00,0.00,0.00,0.00,0.00,0.00,37253.13,5904.00,43157.13,,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,
EARLY LIGHT ACADEMY,6F,2/1/2022,Paid,4.5625,2.6050,92,22,829,943,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,1,525,0,83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9970,0,1579,0,0,0,0.00,0.00,0.00,45488.13,0.00,0.00,0.00,4113.30,0.00,0.00,0.00,0.00,0.00,0.00,49601.43,8474.50,58075.93,,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,
EARLY LIGHT ACADEMY,6F,3/1/2022,Paid,4.5625,2.6050,91,19,829,939,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,1,527,0,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11595,0,1904,0,0,0,0.00,0.00,0.00,52902.19,0.00,0.00,0.00,4959.92,0.00,0.00,0.00,0.00,0.00,0.00,57862.11,9276.00,67138.11,,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,
EARLY LIGHT ACADEMY,6F,4/1/2022,Paid,4.5625,2.6050,94,19,825,938,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,1,558,0,89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8923,0,1423,0,0,0,0.00,0.00,0.00,40711.19,0.00,0.00,0.00,3706.92,0.00,0.00,0.00,0.00,0.00,0.00,44418.11,7138.40,51556.51,,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,
EARLY LIGHT ACADEMY,6F,5/1/2022,Paid,4.5625,2.6050,98,19,820,937,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,1,554,0,96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11628,0,2013,0,0,0,0.00,0.00,0.00,53052.75,0.00,0.00,0.00,5243.87,0.00,0.00,0.00,0.00,0.00,0.00,58296.62,9302.40,67599.02,,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,
EARLY LIGHT ACADEMY,6F,6/1/2022,Paid,4.5625,2.6050,98,18,814,930,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,478,0,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,956,0,152,0,0,0,0.00,0.00,0.00,4361.75,0.00,0.00,0.00,395.96,0.00,0.00,0.00,0.00,0.00,0.00,4757.71,764.80,5522.51,,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,
EAST HOLLYWOOD HIGH,A8,8/1/2021,Paid,4.3175,2.4625,122,15,162,299,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,1,164,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1639,305,0,0,0,0,0.00,0.00,0.00,7076.38,0.00,0.00,0.00,751.06,0.00,0.00,0.00,0.00,0.00,0.00,7827.44,1393.15,9220.59,,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,,
EAST HOLLYWOOD HIGH,A8,9/1/2021,Paid,4.3175,2.4625,132,17,173,322,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,1,145,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2908,700,0,0,0,0,0.00,0.00,0.00,12555.29,0.00,0.00,0.00,1723.75,0.00,0.00,0.00,0.00,0.00,0.00,14279.04,2471.80,16750.84,,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,,
EAST HOLLYWOOD HIGH,A8,10/1/2021,Paid,4.3175,2.4625,101,5,213,319,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,1,166,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3156,758,0,0,0,0,0.00,0.00,0.00,13626.03,0.00,0.00,0.00,1866.58,0.00,0.00,0.00,0.00,0.00,0.00,15492.61,2682.60,18175.21,,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,,
EAST HOLLYWOOD HIGH,A8,11/1/2021,Paid,4.3175,2.4625,101,5,213,319,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,1,118,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2237,711,0,0,0,0,0.00,0.00,0.00,9658.25,0.00,0.00,0.00,1750.84,0.00,0.00,0.00,0.00,0.00,0.00,11409.09,1901.45,13310.54,,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,,
EAST HOLLYWOOD HIGH,A8,12/1/2021,Paid,4.3175,2.4625,98,5,192,295,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,1,127,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1645,377,0,0,0,0,0.00,0.00,0.00,7102.29,0.00,0.00,0.00,928.36,0.00,0.00,0.00,0.00,0.00,0.00,8030.65,1398.25,9428.90,,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,,
EAST HOLLYWOOD HIGH,A8,1/1/2022,Paid,4.5625,2.6050,99,5,204,308,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,1,91,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1811,466,0,0,0,0,0.00,0.00,0.00,8262.69,0.00,0.00,0.00,1213.93,0.00,0.00,0.00,0.00,0.00,0.00,9476.62,1448.80,10925.42,,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,,
EAST HOLLYWOOD HIGH,A8,2/1/2022,Paid,4.5625,2.6050,95,5,200,300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,1,106,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2011,460,0,0,0,0,0.00,0.00,0.00,9175.19,0.00,0.00,0.00,1198.30,0.00,0.00,0.00,0.00,0.00,0.00,10373.49,1709.35,12082.84,,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,,
EAST HOLLYWOOD HIGH,A8,3/1/2022,Paid,4.5625,2.6050,101,6,201,308,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,1,125,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1874,572,0,0,0,0,0.00,0.00,0.00,8550.13,0.00,0.00,0.00,1490.06,0.00,0.00,0.00,0.00,0.00,0.00,10040.19,1499.20,11539.39,,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,,
EAST HOLLYWOOD HIGH,A8,4/1/2022,Paid,4.5625,2.6050,99,6,197,302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,1,117,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1759,541,0,0,0,0,0.00,0.00,0.00,8025.44,0.00,0.00,0.00,1409.31,0.00,0.00,0.00,0.00,0.00,0.00,9434.75,1407.20,10841.95,,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,,
EAST HOLLYWOOD HIGH,A8,5/1/2022,Paid,4.5625,2.6050,96,5,193,294,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,1,108,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2150,475,0,0,0,0,0.00,0.00,0.00,9809.38,0.00,0.00,0.00,1237.38,0.00,0.00,0.00,0.00,0.00,0.00,11046.76,1720.00,12766.76,,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,,
EDITH BOWEN LAB SCHOOL,5E,8/1/2021,Paid,4.3175,2.4625,58,28,289,375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,1,232,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2320,0,0,0,0,0,0.00,0.00,0.00,10016.60,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10016.60,1972.00,11988.60,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,
EDITH BOWEN LAB SCHOOL,5E,9/1/2021,Paid,4.3175,2.4625,56,37,288,381,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,1,219,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4603,0,0,0,0,0,0.00,0.00,0.00,19873.45,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,19873.45,3912.55,23786.00,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,
EDITH BOWEN LAB SCHOOL,5E,10/1/2021,Paid,4.3175,2.4625,43,32,290,365,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,1,225,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4272,0,123,0,0,0,0.00,0.00,0.00,18444.36,0.00,0.00,0.00,302.89,0.00,0.00,0.00,0.00,0.00,0.00,18747.25,3631.20,22378.45,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,
EDITH BOWEN LAB SCHOOL,5E,11/1/2021,Paid,4.3175,2.4625,42,30,286,358,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,1,208,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3956,0,630,0,0,0,0.00,0.00,0.00,17080.03,0.00,0.00,0.00,1551.38,0.00,0.00,0.00,0.00,0.00,0.00,18631.41,3362.60,21994.01,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,
EDITH BOWEN LAB SCHOOL,5E,12/1/2021,Paid,4.3175,2.4625,44,30,286,360,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,1,231,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2998,0,469,0,0,0,0.00,0.00,0.00,12943.87,0.00,0.00,0.00,1154.91,0.00,0.00,0.00,0.00,0.00,0.00,14098.78,2548.30,16647.08,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,
EDITH BOWEN LAB SCHOOL,5E,1/1/2022,Paid,4.5625,2.6050,45,30,286,361,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,1,195,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3900,0,612,0,0,0,0.00,0.00,0.00,17793.75,0.00,0.00,0.00,1594.26,0.00,0.00,0.00,0.00,0.00,0.00,19388.01,3120.00,22508.01,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,
EDITH BOWEN LAB SCHOOL,5E,2/1/2022,Paid,4.5625,2.6050,45,30,283,358,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,1,205,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3900,0,527,0,0,0,0.00,0.00,0.00,17793.75,0.00,0.00,0.00,1372.84,0.00,0.00,0.00,0.00,0.00,0.00,19166.59,3315.00,22481.59,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,
EDITH BOWEN LAB SCHOOL,5E,3/1/2022,Paid,4.5625,2.6050,45,30,283,358,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,1,223,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5139,0,916,0,0,0,0.00,0.00,0.00,23446.69,0.00,0.00,0.00,2386.18,0.00,0.00,0.00,0.00,0.00,0.00,25832.87,4111.20,29944.07,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,
EDITH BOWEN LAB SCHOOL,5E,4/1/2022,Paid,4.5625,2.6050,45,30,285,360,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,1,224,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3585,0,505,0,0,0,0.00,0.00,0.00,16356.56,0.00,0.00,0.00,1315.53,0.00,0.00,0.00,0.00,0.00,0.00,17672.09,2868.00,20540.09,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,
EDITH BOWEN LAB SCHOOL,5E,5/1/2022,Paid,4.5625,2.6050,45,30,283,358,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,1,246,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4912,0,725,0,0,0,0.00,0.00,0.00,22411.00,0.00,0.00,0.00,1888.63,0.00,0.00,0.00,0.00,0.00,0.00,24299.63,3929.60,28229.23,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,
EMERY SCHOOL DISTRICT,09,7/1/2021,Paid,4.3175,2.4625,564,233,736,1533,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,8,758,758,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12135,12135,0,0,0,0,0.00,0.00,0.00,52392.86,0.00,0.00,0.00,29882.44,0.00,0.00,0.00,0.00,0.00,0.00,82275.30,10314.75,92590.05,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,
EMERY SCHOOL DISTRICT,09,8/1/2021,Paid,4.3175,2.4625,805,317,1125,2247,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,10,1187,471,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7123,2825,0,0,0,0,0.00,0.00,0.00,30753.55,0.00,0.00,0.00,6956.56,0.00,0.00,0.00,0.00,0.00,0.00,37710.11,6054.55,43764.66,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,
EMERY SCHOOL DISTRICT,09,9/1/2021,Paid,4.3175,2.4625,805,317,1125,2247,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,10,1264,633,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27811,13934,0,0,0,0,0.00,0.00,0.00,120073.99,0.00,0.00,0.00,34312.48,0.00,0.00,0.00,0.00,0.00,0.00,154386.47,23639.35,178025.82,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,
EMERY SCHOOL DISTRICT,09,10/1/2021,Paid,4.3175,2.4625,863,292,1158,2313,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,10,1340,729,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24126,13118,0,0,0,0,0.00,0.00,0.00,104164.01,0.00,0.00,0.00,32303.08,0.00,0.00,0.00,0.00,0.00,0.00,136467.09,20507.10,156974.19,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,
EMERY SCHOOL DISTRICT,09,11/1/2021,Paid,4.3175,2.4625,874,288,1160,2322,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,10,1419,811,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26953,15418,0,0,0,0,0.00,0.00,0.00,116369.58,0.00,0.00,0.00,37966.83,0.00,0.00,0.00,0.00,0.00,0.00,154336.41,22910.05,177246.46,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,
EMERY SCHOOL DISTRICT,09,12/1/2021,Paid,4.3175,2.4625,870,281,1145,2296,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,10,1384,802,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20766,12028,0,0,0,0,0.00,0.00,0.00,89657.21,0.00,0.00,0.00,29618.95,0.00,0.00,0.00,0.00,0.00,0.00,119276.16,17651.10,136927.26,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,
EMERY SCHOOL DISTRICT,09,1/1/2022,Paid,4.5625,2.6050,870,281,1145,2296,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,10,1306,715,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24822,13594,0,0,0,0,0.00,0.00,0.00,113250.38,0.00,0.00,0.00,35412.37,0.00,0.00,0.00,0.00,0.00,0.00,148662.75,19857.60,168520.35,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,
EMERY SCHOOL DISTRICT,09,2/1/2022,Paid,4.5625,2.6050,862,271,1135,2268,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,10,1345,711,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25555,13513,0,0,0,0,0.00,0.00,0.00,116594.69,0.00,0.00,0.00,35201.37,0.00,0.00,0.00,0.00,0.00,0.00,151796.06,21721.75,173517.81,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,
EMERY SCHOOL DISTRICT,09,3/1/2022,Paid,4.5625,2.6050,853,273,1136,2262,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,10,1363,739,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29995,16251,0,0,0,0,0.00,0.00,0.00,136852.19,0.00,0.00,0.00,42333.86,0.00,0.00,0.00,0.00,0.00,0.00,179186.05,23996.00,203182.05,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,
EMERY SCHOOL DISTRICT,09,4/1/2022,Paid,4.5625,2.6050,846,270,1133,2249,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,10,1287,708,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20588,11322,0,0,0,0,0.00,0.00,0.00,93932.75,0.00,0.00,0.00,29493.81,0.00,0.00,0.00,0.00,0.00,0.00,123426.56,16470.40,139896.96,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,
EMERY SCHOOL DISTRICT,09,5/1/2022,Paid,4.5625,2.6050,841,267,1124,2232,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,10,1204,659,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22872,12512,0,0,0,0,0.00,0.00,0.00,104353.50,0.00,0.00,0.00,32593.76,0.00,0.00,0.00,0.00,0.00,0.00,136947.26,18297.60,155244.86,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,
EMERY SCHOOL DISTRICT,09,6/1/2022,Paid,4.5625,2.6050,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,7,260,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4945,0,0,0,0,0,0.00,0.00,0.00,22561.56,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,22561.56,3956.00,26517.56,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,
ENDEAVOR HALL,3H,8/1/2021,Paid,4.3175,2.4625,149,27,124,300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1,205,109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1432,762,0,0,0,0,0.00,0.00,0.00,6182.66,0.00,0.00,0.00,1876.43,0.00,0.00,0.00,0.00,0.00,0.00,8059.09,1217.20,9276.29,,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,
ENDEAVOR HALL,3H,9/1/2021,Paid,4.3175,2.4625,151,22,133,306,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,1,233,128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4895,2682,0,0,0,0,0.00,0.00,0.00,21134.16,0.00,0.00,0.00,6604.43,0.00,0.00,0.00,0.00,0.00,0.00,27738.59,4160.75,31899.34,,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,
ENDEAVOR HALL,3H,10/1/2021,Paid,4.3175,2.4625,154,21,129,304,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,1,238,124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4285,2228,0,0,0,0,0.00,0.00,0.00,18500.49,0.00,0.00,0.00,5486.45,0.00,0.00,0.00,0.00,0.00,0.00,23986.94,3642.25,27629.19,,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,
ENDEAVOR HALL,3H,11/1/2021,Paid,4.3175,2.4625,150,19,128,297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,1,230,111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4142,1994,0,0,0,0,0.00,0.00,0.00,17883.09,0.00,0.00,0.00,4910.23,0.00,0.00,0.00,0.00,0.00,0.00,22793.32,3520.70,26314.02,,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,
ENDEAVOR HALL,3H,12/1/2021,Paid,4.3175,2.4625,149,19,130,298,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,1,222,104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2889,1352,0,0,0,0,0.00,0.00,0.00,12473.26,0.00,0.00,0.00,3329.30,0.00,0.00,0.00,0.00,0.00,0.00,15802.56,2455.65,18258.21,,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,
ENDEAVOR HALL,3H,1/1/2022,Paid,4.5625,2.6050,154,17,127,298,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,1,172,86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3271,1637,0,0,0,0,0.00,0.00,0.00,14923.94,0.00,0.00,0.00,4264.39,0.00,0.00,0.00,0.00,0.00,0.00,19188.33,2616.80,21805.13,,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,
ENDEAVOR HALL,3H,2/1/2022,Paid,4.5625,2.6050,153,17,124,294,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,1,230,111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4136,2000,0,0,0,0,0.00,0.00,0.00,18870.50,0.00,0.00,0.00,5210.00,0.00,0.00,0.00,0.00,0.00,0.00,24080.50,3515.60,27596.10,,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,
ENDEAVOR HALL,3H,3/1/2022,Paid,4.5625,2.6050,152,17,123,292,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,1,226,114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4975,2498,0,0,0,0,0.00,0.00,0.00,22698.44,0.00,0.00,0.00,6507.29,0.00,0.00,0.00,0.00,0.00,0.00,29205.73,3980.00,33185.73,,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,
ENDEAVOR HALL,3H,4/1/2022,Paid,4.5625,2.6050,157,17,117,291,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,1,225,118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3603,1892,0,0,0,0,0.00,0.00,0.00,16438.69,0.00,0.00,0.00,4928.66,0.00,0.00,0.00,0.00,0.00,0.00,21367.35,2882.40,24249.75,,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,
ENDEAVOR HALL,3H,5/1/2022,Paid,4.5625,2.6050,161,15,115,291,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,1,221,115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4427,2294,0,0,0,0,0.00,0.00,0.00,20198.19,0.00,0.00,0.00,5975.87,0.00,0.00,0.00,0.00,0.00,0.00,26174.06,3541.60,29715.66,,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,
ENDEAVOR HALL,3H,6/1/2022,Paid,4.5625,2.6050,161,16,114,291,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,146,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,292,119,0,0,0,0,0.00,0.00,0.00,1332.25,0.00,0.00,0.00,310.00,0.00,0.00,0.00,0.00,0.00,0.00,1642.25,233.60,1875.85,,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,
ENTHEOS ACADEMY,3C,8/1/2021,Paid,4.3175,2.4625,360,155,537,1052,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,2,695,269,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6949,2690,0,0,0,0,0.00,0.00,0.00,30002.31,0.00,0.00,0.00,6624.13,0.00,0.00,0.00,0.00,0.00,0.00,36626.44,5906.65,42533.09,,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,
